track_name,model_name,n_used,observed_r2,observed_rmse,observed_mae,observed_pearson,null_r2_mean,null_r2_median,null_r2_q025,null_r2_q975,null_r2_max,observed_minus_null_median_r2,empirical_p_null_r2_ge_observed,null_mae_median,observed_minus_null_median_mae,n_permutations
Random_Promoter_DREAM_base_track_2,B08_MLPRegressor_reproducer,14221,0.7099476720196034,0.4045063757911675,0.2779333120902858,0.8456532058094482,-0.8415846981920038,-0.8411654909705906,-0.8736197024576392,-0.8118611523806606,-0.7965735771278801,1.551113162990194,0.0019960079840319,0.8314762081403313,-0.5535428960500455,500
Random_Promoter_DREAM_base_track_5,B08_MLPRegressor_reproducer,14221,0.7099476720196034,0.4045063757911675,0.2779333120902858,0.8456532058094482,-0.8422023347754812,-0.8432489720053961,-0.871462381804155,-0.812273294875857,-0.7957878883063914,1.5531966440249994,0.0019960079840319,0.8316182054906281,-0.5536848934003423,500
Random_Promoter_DREAM_base_track_2,N06_ATLAS_T04_ObservableAlignment_MLP,14221,0.7086167995309861,0.405433329710076,0.2816425622279637,0.8430182220430265,-0.7879030037511527,-0.7880994045948597,-0.8187858818653204,-0.7600584521650293,-0.7441438980595194,1.4967162041258455,0.0019960079840319,0.819661524444578,-0.5380189622166143,500
Random_Promoter_DREAM_base_track_5,N06_ATLAS_T04_ObservableAlignment_MLP,14221,0.7086167995309861,0.405433329710076,0.2816425622279637,0.8430182220430265,-0.7889199131766703,-0.7883309457282605,-0.816762264282441,-0.762654532428859,-0.7523789112605948,1.4969477452592466,0.0019960079840319,0.8197350489920274,-0.5380924867640637,500
Random_Promoter_DREAM_base_track_2,T04_observable_alignment_proxy,14221,0.6491104448680286,0.4449102527550926,0.337080594241646,0.805722764641018,-0.6636522217621026,-0.6641546831597173,-0.6881665678058857,-0.63815983356002,-0.6282589160119239,1.313265128027746,0.0019960079840319,0.791426403621979,-0.454345809380333,500
Random_Promoter_DREAM_base_track_5,T04_observable_alignment_proxy,14221,0.6491104448680286,0.4449102527550926,0.337080594241646,0.805722764641018,-0.6634955629821131,-0.6630080089395527,-0.6884993829554059,-0.636276800233951,-0.6196893326418786,1.3121184538075812,0.0019960079840319,0.7913594497215855,-0.4542788554799394,500
Random_Promoter_DREAM_base_track_2,T04_observable_alignment_proxy,14221,0.6491104448680286,0.4449102527550926,0.337080594241646,0.805722764641018,-0.6633327583303781,-0.6635908049770953,-0.6892494674667253,-0.6348013914538653,-0.6239048414941966,1.3127012498451238,0.0019960079840319,0.7911470200066546,-0.4540664257650085,500
Random_Promoter_DREAM_base_track_5,T04_observable_alignment_proxy,14221,0.6491104448680286,0.4449102527550926,0.337080594241646,0.805722764641018,-0.6639594842748524,-0.6647506864724226,-0.6907805344805249,-0.6360905648660294,-0.6185056667211764,1.3138611313404511,0.0019960079840319,0.7915086311643896,-0.4544280369227436,500
Random_Promoter_DREAM_base_track_2,T05_uncertainty_ensemble_proxy,14221,0.6487843460968599,0.4451169431391017,0.3373048735673999,0.805540677918495,-0.6667746370942357,-0.6667502632820522,-0.6948532056262112,-0.6400773024337957,-0.6230355620279404,1.3155346093789122,0.0019960079840319,0.7923242974156669,-0.4550194238482669,500
Random_Promoter_DREAM_base_track_5,T05_uncertainty_ensemble_proxy,14221,0.6487843460968599,0.4451169431391017,0.3373048735673999,0.805540677918495,-0.6659944131641441,-0.6651692871845131,-0.6927296425987668,-0.6403568733871757,-0.6289900524774081,1.3139536332813728,0.0019960079840319,0.7918111324473864,-0.4545062588799864,500
Random_Promoter_DREAM_base_track_2,T05_uncertainty_ensemble_proxy,14221,0.6487843460968599,0.4451169431391017,0.3373048735673999,0.805540677918495,-0.665924161329534,-0.6659631802120013,-0.6945016503149694,-0.6378411591792744,-0.6246751988620132,1.314747526308861,0.0019960079840319,0.7914248597515475,-0.4541199861841475,500
Random_Promoter_DREAM_base_track_5,T05_uncertainty_ensemble_proxy,14221,0.6487843460968599,0.4451169431391017,0.3373048735673999,0.805540677918495,-0.6666107652352213,-0.6666457407964157,-0.6916920282743767,-0.6404084872787454,-0.6280361200091777,1.3154300868932756,0.0019960079840319,0.7920718703650502,-0.4547669967976502,500
Random_Promoter_DREAM_base_track_2,M03_GC_length_multi_char6,14221,0.6426102146309117,0.449012324205538,0.3402868361727407,0.802085744441524,-0.6859452127717196,-0.6854625248805639,-0.7098406510625768,-0.6609495620206123,-0.6453879691249791,1.3280727395114758,0.0019960079840319,0.7962102593350541,-0.4559234231623133,500
Random_Promoter_DREAM_base_track_5,M03_GC_length_multi_char6,14221,0.6426102146309117,0.449012324205538,0.3402868361727407,0.802085744441524,-0.6860387097312372,-0.6855102371905695,-0.7137394614727064,-0.6601549805422146,-0.6375073740265809,1.3281204518214813,0.0019960079840319,0.7961531256250796,-0.4558662894523388,500
Random_Promoter_DREAM_base_track_2,M03_GC_length_multi_char6,14221,0.6426102146309117,0.449012324205538,0.3402868361727407,0.802085744441524,-0.6871327089161017,-0.6879620292749242,-0.7129895681591731,-0.6604105070853867,-0.6468402084175289,1.330572243905836,0.0019960079840319,0.7964251592759689,-0.4561383231032281,500
Random_Promoter_DREAM_base_track_5,M03_GC_length_multi_char6,14221,0.6426102146309117,0.449012324205538,0.3402868361727407,0.802085744441524,-0.6883190623483441,-0.6886208597279263,-0.7169809762824627,-0.6600271038853933,-0.6399670628738017,1.331231074358838,0.0019960079840319,0.796794611687323,-0.4565077755145822,500
Random_Promoter_DREAM_base_track_2,T04_observable_alignment_proxy,14221,0.6426102145208398,0.4490123242746834,0.3402868260292176,0.802085744441524,-0.6876003934987529,-0.6875259150325579,-0.7141245974024897,-0.6619646543725863,-0.6548338087212009,1.3301361295533978,0.0019960079840319,0.7964978726610911,-0.4562110466318734,500
Random_Promoter_DREAM_base_track_5,T04_observable_alignment_proxy,14221,0.6426102145208398,0.4490123242746834,0.3402868260292176,0.802085744441524,-0.6886592811048459,-0.6895010180638934,-0.7151705131390023,-0.6598234819338612,-0.6490225195264008,1.332111232584733,0.0019960079840319,0.7971168389635992,-0.4568300129343815,500
Random_Promoter_DREAM_base_track_2,T04_observable_alignment_proxy,14221,0.6426102145208398,0.4490123242746834,0.3402868260292176,0.802085744441524,-0.6880736465595162,-0.6884321617927067,-0.715221283169789,-0.6602332733983888,-0.6516941034249946,1.3310423763135466,0.0019960079840319,0.7966753361215339,-0.4563885100923162,500
Random_Promoter_DREAM_base_track_2,M11_multi_char6_residual_rescue,14221,0.6426101958379975,0.4490123360109257,0.3402804048315233,0.8020856407114698,-0.687620211259924,-0.6883543383865885,-0.712606315210994,-0.6612293206066573,-0.6502292653037758,1.3309645342245862,0.0019960079840319,0.7966371390595175,-0.4563567342279941,500
Random_Promoter_DREAM_base_track_5,M11_multi_char6_residual_rescue,14221,0.6426101958379975,0.4490123360109257,0.3402804048315233,0.8020856407114698,-0.6877642141824881,-0.6868326335475717,-0.7150628640686549,-0.660386339723508,-0.6460255547103189,1.3294428293855691,0.0019960079840319,0.7966410976781011,-0.4563606928465777,500
Random_Promoter_DREAM_base_track_2,M11_multi_char6_residual_rescue,14221,0.6426101958379975,0.4490123360109257,0.3402804048315233,0.8020856407114698,-0.6867244947685498,-0.6872462867826489,-0.7153547945627984,-0.6581549537974938,-0.6427518270544819,1.3298564826206465,0.0019960079840319,0.7963882965273381,-0.4561078916958148,500
Random_Promoter_DREAM_base_track_5,M11_multi_char6_residual_rescue,14221,0.6426101958379975,0.4490123360109257,0.3402804048315233,0.8020856407114698,-0.6877388794826647,-0.6870506152264113,-0.7152870947691904,-0.6612078644429612,-0.6527424707022484,1.3296608110644088,0.0019960079840319,0.7967993577741637,-0.4565189529426403,500
Random_Promoter_DREAM_base_track_2,T05_uncertainty_ensemble_proxy,14221,0.6421592096045672,0.4492955485389308,0.3405155110046822,0.801990445297013,-0.6961826770891307,-0.6965372956555078,-0.7210818552045467,-0.6708737891240942,-0.6571843516331404,1.338696505260075,0.0019960079840319,0.7984140331825068,-0.4578985221778245,500
Random_Promoter_DREAM_base_track_5,T05_uncertainty_ensemble_proxy,14221,0.6421592096045672,0.4492955485389308,0.3405155110046822,0.801990445297013,-0.6953426424329148,-0.695693403909291,-0.7220488330823241,-0.6669276238563414,-0.6497526788681576,1.3378526135138582,0.0019960079840319,0.7979889178305953,-0.4574734068259131,500
Random_Promoter_DREAM_base_track_2,T05_uncertainty_ensemble_proxy,14221,0.6421592096045672,0.4492955485389308,0.3405155110046822,0.801990445297013,-0.695991497079643,-0.6965820600285758,-0.7234943203711147,-0.6671487242528813,-0.6501116491034162,1.338741269633143,0.0019960079840319,0.7983535859758021,-0.4578380749711198,500
Random_Promoter_DREAM_base_track_9,T04_observable_alignment_proxy,4000,0.6126186643836083,0.4721022003351542,0.3602559585627627,0.7838535949867417,-0.6759496831462477,-0.675700968388336,-0.7286352577482131,-0.630329477321206,-0.606900561587199,1.2883196327719444,0.0019960079840319,0.8021025951220218,-0.441846636559259,500
Random_Promoter_DREAM_base_track_13,T04_observable_alignment_proxy,4000,0.6126186643836083,0.4721022003351542,0.3602559585627627,0.7838535949867417,-0.677203253958622,-0.6767501943602714,-0.7241557793079664,-0.631861946143879,-0.598905645847813,1.2893688587438796,0.0019960079840319,0.8023968415396526,-0.4421408829768898,500
Random_Promoter_DREAM_base_track_18,T04_observable_alignment_proxy,4000,0.6126186643836083,0.4721022003351542,0.3602559585627627,0.7838535949867417,-0.6750518522504962,-0.6736591588502161,-0.7304760136417376,-0.623878977063286,-0.5950537740885329,1.2862778232338243,0.0019960079840319,0.8013442302179358,-0.441088271655173,500
Random_Promoter_DREAM_base_track_9,T04_observable_alignment_proxy,4000,0.6126186643836083,0.4721022003351542,0.3602559585627627,0.7838535949867417,-0.6752402255157501,-0.6760772087222362,-0.7245197038752506,-0.6269731128933032,-0.5834069572113612,1.2886958731058449,0.0019960079840319,0.8018109558450865,-0.4415549972823238,500
Random_Promoter_DREAM_base_track_13,T04_observable_alignment_proxy,4000,0.6126186643836083,0.4721022003351542,0.3602559585627627,0.7838535949867417,-0.6775058795630475,-0.6784086790359537,-0.7301766558809837,-0.6286834365785304,-0.6015263567780258,1.291027343419562,0.0019960079840319,0.8026363118578321,-0.4423803532950693,500
Random_Promoter_DREAM_base_track_18,T04_observable_alignment_proxy,4000,0.6126186643836083,0.4721022003351542,0.3602559585627627,0.7838535949867417,-0.6768901099307082,-0.6764976635430329,-0.7271057007720025,-0.6280928711614729,-0.5886938791102088,1.289116327926641,0.0019960079840319,0.8024016355537631,-0.4421456769910003,500
Random_Promoter_DREAM_base_track_2,M10_char6_residual_rescue,14221,0.6080562159294933,0.4702178205303828,0.3659216426691862,0.7797956914133632,-0.6158994467008522,-0.6152694922572897,-0.6447655071382702,-0.5919274042055584,-0.5791499133650204,1.223325708186783,0.0019960079840319,0.7801745899139054,-0.4142529472447192,500
Random_Promoter_DREAM_base_track_5,M10_char6_residual_rescue,14221,0.6080562159294933,0.4702178205303828,0.3659216426691862,0.7797956914133632,-0.6164773817504362,-0.6161718367997812,-0.6425349439685486,-0.591182607986236,-0.5809267116906329,1.2242280527292744,0.0019960079840319,0.7803536580220806,-0.4144320153528943,500
Random_Promoter_DREAM_base_track_2,M10_char6_residual_rescue,14221,0.6080562159294933,0.4702178205303828,0.3659216426691862,0.7797956914133632,-0.6152741433566452,-0.6155525598969435,-0.6390635934943819,-0.5902728284111869,-0.5819021420040713,1.223608775826437,0.0019960079840319,0.7801499262876723,-0.4142282836184861,500
Random_Promoter_DREAM_base_track_5,M10_char6_residual_rescue,14221,0.6080562159294933,0.4702178205303828,0.3659216426691862,0.7797956914133632,-0.6155537188458226,-0.6155476244427851,-0.6398052725800905,-0.5914363013322734,-0.5776220163719277,1.2236038403722784,0.0019960079840319,0.7802185389187228,-0.4142968962495366,500
Random_Promoter_DREAM_base_track_2,M02_GC_length_char6,14221,0.6080532357599728,0.4702196081925552,0.365921939611661,0.7797937369176882,-0.6161560377043845,-0.6162039509492995,-0.6417452769131379,-0.5914625578216555,-0.5819932985496798,1.2242571867092722,0.0019960079840319,0.780233440808666,-0.414311501197005,500
Random_Promoter_DREAM_base_track_5,M02_GC_length_char6,14221,0.6080532357599728,0.4702196081925552,0.365921939611661,0.7797937369176882,-0.6157036530147092,-0.6151106068298055,-0.643012707642733,-0.5907065744197922,-0.5774160409037379,1.2231638425897784,0.0019960079840319,0.7800540811716674,-0.4141321415600064,500
Random_Promoter_DREAM_base_track_2,M02_GC_length_char6,14221,0.6080532357599728,0.4702196081925552,0.365921939611661,0.7797937369176882,-0.613915030207007,-0.6142965635109209,-0.637073029037474,-0.588311147384862,-0.5750773583381126,1.2223497992708938,0.0019960079840319,0.7798477061935025,-0.4139257665818415,500
Random_Promoter_DREAM_base_track_5,M02_GC_length_char6,14221,0.6080532357599728,0.4702196081925552,0.365921939611661,0.7797937369176882,-0.6149027061994304,-0.6145465003766885,-0.6406725959362732,-0.588984489108107,-0.5728129552100252,1.2225997361366612,0.0019960079840319,0.7799807577699807,-0.4140588181583197,500
Random_Promoter_DREAM_base_track_9,T05_uncertainty_ensemble_proxy,4000,0.6067807281123221,0.4756462485728087,0.3624811406166167,0.780850060543473,-0.6926899477560525,-0.6922445674966844,-0.7449807658489307,-0.6431188931390905,-0.6173862113080526,1.2990252956090065,0.0019960079840319,0.8056147028532632,-0.4431335622366465,500
Random_Promoter_DREAM_base_track_13,T05_uncertainty_ensemble_proxy,4000,0.6067807281123221,0.4756462485728087,0.3624811406166167,0.780850060543473,-0.6902643392108438,-0.689466797284045,-0.742461518985403,-0.6405632800594323,-0.6202259356670201,1.296247525396367,0.0019960079840319,0.8045169438389149,-0.4420358032222982,500
Random_Promoter_DREAM_base_track_18,T05_uncertainty_ensemble_proxy,4000,0.6067807281123221,0.4756462485728087,0.3624811406166167,0.780850060543473,-0.6911174215109657,-0.6905365248017461,-0.7455290643187822,-0.6401212700389797,-0.6020098590420169,1.2973172529140682,0.0019960079840319,0.8050143124747052,-0.4425331718580885,500
Random_Promoter_DREAM_base_track_9,T05_uncertainty_ensemble_proxy,4000,0.6067807281123221,0.4756462485728087,0.3624811406166167,0.780850060543473,-0.6911663514081842,-0.6913665944835468,-0.7366867360685565,-0.6372361224199757,-0.6013271759922962,1.2981473225958688,0.0019960079840319,0.8052982774735339,-0.4428171368569172,500
Random_Promoter_DREAM_base_track_13,T05_uncertainty_ensemble_proxy,4000,0.6067807281123221,0.4756462485728087,0.3624811406166167,0.780850060543473,-0.693491903554187,-0.6940950903901273,-0.7442756645373048,-0.6411084677477361,-0.6138035890965325,1.3008758185024494,0.0019960079840319,0.8052024185440603,-0.4427212779274436,500
Random_Promoter_DREAM_base_track_18,T05_uncertainty_ensemble_proxy,4000,0.6067807281123221,0.4756462485728087,0.3624811406166167,0.780850060543473,-0.6914108520837133,-0.6904686499908397,-0.7411851337643672,-0.6413968241177067,-0.6216844268633441,1.2972493781031618,0.0019960079840319,0.8051827376093194,-0.4427015969927027,500
Random_Promoter_DREAM_base_track_9,M02_GC_length_char6,4000,0.603727945392557,0.4774890337297204,0.3736458860602733,0.7772718038202533,-0.5995682109477327,-0.5987152976981915,-0.6486847487813063,-0.5485072577145457,-0.5278175076833249,1.2024432430907486,0.0019960079840319,0.785125020497677,-0.4114791344374036,500
Random_Promoter_DREAM_base_track_13,M02_GC_length_char6,4000,0.603727945392557,0.4774890337297204,0.3736458860602733,0.7772718038202533,-0.6022698204098131,-0.6017460033265827,-0.6478024889081145,-0.5561088218877717,-0.5363099436091618,1.2054739487191397,0.0019960079840319,0.7857024913724482,-0.4120566053121748,500
Random_Promoter_DREAM_base_track_18,M02_GC_length_char6,4000,0.603727945392557,0.4774890337297204,0.3736458860602733,0.7772718038202533,-0.5991512688294647,-0.5990044192681104,-0.6476068768800076,-0.5527323250506447,-0.5240576461751618,1.2027323646606676,0.0019960079840319,0.7854453274385753,-0.411799441378302,500
Random_Promoter_DREAM_base_track_9,M02_GC_length_char6,4000,0.603727945392557,0.4774890337297204,0.3736458860602733,0.7772718038202533,-0.6006294848297659,-0.6009359085420397,-0.6451724851089533,-0.5515917157092309,-0.514415110416083,1.2046638539345969,0.0019960079840319,0.7855421518394725,-0.4118962657791992,500
Random_Promoter_DREAM_base_track_13,M02_GC_length_char6,4000,0.603727945392557,0.4774890337297204,0.3736458860602733,0.7772718038202533,-0.600392401665806,-0.6020466563179735,-0.6466389722428834,-0.550733331828454,-0.5191766416102499,1.2057746017105306,0.0019960079840319,0.785202488703207,-0.4115566026429336,500
Random_Promoter_DREAM_base_track_18,M02_GC_length_char6,4000,0.603727945392557,0.4774890337297204,0.3736458860602733,0.7772718038202533,-0.6004558341608429,-0.6002495251264187,-0.6537501975073716,-0.5524752136252858,-0.5326370197174177,1.203977470518976,0.0019960079840319,0.7851333854531635,-0.4114874993928901,500
Random_Promoter_DREAM_base_track_9,M10_char6_residual_rescue,4000,0.6037213274262423,0.4774930208808591,0.3736498388593427,0.7772673038973201,-0.599016195860621,-0.6001737639711446,-0.6449868969111652,-0.5444930489405696,-0.5210576152102557,1.203895091397387,0.0019960079840319,0.7852026187824022,-0.4115527799230594,500
Random_Promoter_DREAM_base_track_13,M10_char6_residual_rescue,4000,0.6037213274262423,0.4774930208808591,0.3736498388593427,0.7772673038973201,-0.5967553389953976,-0.5953299544365389,-0.6478742444196415,-0.55299536143236,-0.5109108371364122,1.1990512818627812,0.0019960079840319,0.7838224792236195,-0.4101726403642767,500
Random_Promoter_DREAM_base_track_18,M10_char6_residual_rescue,4000,0.6037213274262423,0.4774930208808591,0.3736498388593427,0.7772673038973201,-0.6006214208912807,-0.6006946542138802,-0.6472702745421945,-0.5532355769495267,-0.5412273360992614,1.2044159816401223,0.0019960079840319,0.7854990238875068,-0.4118491850281641,500
Random_Promoter_DREAM_base_track_9,M10_char6_residual_rescue,4000,0.6037213274262423,0.4774930208808591,0.3736498388593427,0.7772673038973201,-0.599597770814405,-0.5998743602860891,-0.6459512608211974,-0.5522867829104314,-0.5266077699958991,1.2035956877123315,0.0019960079840319,0.7845671110213159,-0.4109172721619732,500
Random_Promoter_DREAM_base_track_13,M10_char6_residual_rescue,4000,0.6037213274262423,0.4774930208808591,0.3736498388593427,0.7772673038973201,-0.6004946829529428,-0.6010317509781568,-0.6462916302116392,-0.5485799869183587,-0.5180549138025763,1.2047530784043992,0.0019960079840319,0.7854066276629299,-0.4117567888035872,500
Random_Promoter_DREAM_base_track_18,M10_char6_residual_rescue,4000,0.6037213274262423,0.4774930208808591,0.3736498388593427,0.7772673038973201,-0.6005346168977702,-0.6019660312193995,-0.6481356134490173,-0.5513534435330105,-0.5214196349292615,1.2056873586456418,0.0019960079840319,0.785623322855342,-0.4119734839959992,500
Random_Promoter_DREAM_base_track_2,M04_GC_length_windowed_char6,14221,0.5050282102399002,0.5284177741705988,0.4107765944176721,0.7107162926724532,-0.5175652208528215,-0.5168679223603769,-0.5387610803096875,-0.4954792384760428,-0.4756995489941467,1.0218961326002771,0.0019960079840319,0.7595457479639096,-0.3487691535462375,500
Random_Promoter_DREAM_base_track_5,M04_GC_length_windowed_char6,14221,0.5050282102399002,0.5284177741705988,0.4107765944176721,0.7107162926724532,-0.5177269207155099,-0.517772605875623,-0.5422155020707821,-0.4956408337751561,-0.4822065475640058,1.022800816115523,0.0019960079840319,0.7598886515329666,-0.3491120571152944,500
Random_Promoter_DREAM_base_track_2,M04_GC_length_windowed_char6,14221,0.5050282102399002,0.5284177741705988,0.4107765944176721,0.7107162926724532,-0.5174803936892666,-0.5176097867727274,-0.5444227729183096,-0.4906630201302446,-0.47857296078003,1.0226379970126276,0.0019960079840319,0.7596858519450881,-0.348909257527416,500
Random_Promoter_DREAM_base_track_5,M04_GC_length_windowed_char6,14221,0.5050282102399002,0.5284177741705988,0.4107765944176721,0.7107162926724532,-0.5179593545182618,-0.5180024912149938,-0.5410233192581411,-0.4942407901999236,-0.4858825354512071,1.023030701454894,0.0019960079840319,0.7598147980353323,-0.3490382036176601,500
Random_Promoter_DREAM_base_track_2,M05_GC_length_windowed_multi_char6,14221,0.5017951537033952,0.5301407247599423,0.3930136888514911,0.7116706942072824,-0.6091077688651887,-0.609325428097509,-0.6332077474319714,-0.5831924042697331,-0.5661815985355731,1.1111205818009042,0.0019960079840319,0.7759925111668096,-0.3829788223153184,500
Random_Promoter_DREAM_base_track_5,M05_GC_length_windowed_multi_char6,14221,0.5017951537033952,0.5301407247599423,0.3930136888514911,0.7116706942072824,-0.6081625600878126,-0.6077729226078114,-0.6329928019347236,-0.5831758105507459,-0.5707949089323221,1.1095680763112066,0.0019960079840319,0.7759933172496738,-0.3829796283981826,500
Random_Promoter_DREAM_base_track_2,M05_GC_length_windowed_multi_char6,14221,0.5017951537033952,0.5301407247599423,0.3930136888514911,0.7116706942072824,-0.6087164980122154,-0.6088466108038676,-0.6325286030227042,-0.5847115052510823,-0.5716321364736467,1.1106417645072628,0.0019960079840319,0.7762410336806325,-0.3832273448291413,500
Random_Promoter_DREAM_base_track_5,M05_GC_length_windowed_multi_char6,14221,0.5017951537033952,0.5301407247599423,0.3930136888514911,0.7116706942072824,-0.6083357607599749,-0.6081574672449578,-0.635560007688141,-0.585636899601347,-0.5740164011142197,1.109952620948353,0.0019960079840319,0.7760215624999116,-0.3830078736484205,500
Random_Promoter_DREAM_base_track_9,M04_GC_length_windowed_char6,4000,0.4831873885589303,0.5452971526100435,0.4247133085333199,0.6959519511592765,-0.4868658749738946,-0.4870003708230482,-0.5315886777494301,-0.445240432299777,-0.4295737157463686,0.9701877593819784,0.0019960079840319,0.7611699860823591,-0.3364566775490391,500
Random_Promoter_DREAM_base_track_13,M04_GC_length_windowed_char6,4000,0.4831873885589303,0.5452971526100435,0.4247133085333199,0.6959519511592765,-0.4886406232432799,-0.4892536065082915,-0.5305159644469182,-0.4453085013781579,-0.4258137852983512,0.9724409950672218,0.0019960079840319,0.7620701145049893,-0.3373568059716693,500
Random_Promoter_DREAM_base_track_18,M04_GC_length_windowed_char6,4000,0.4831873885589303,0.5452971526100435,0.4247133085333199,0.6959519511592765,-0.4886238613532704,-0.4883517333890201,-0.5328227716645171,-0.4427722952418657,-0.4126412704165019,0.9715391219479504,0.0019960079840319,0.7618334689397159,-0.337120160406396,500
Random_Promoter_DREAM_base_track_9,M04_GC_length_windowed_char6,4000,0.4831873885589303,0.5452971526100435,0.4247133085333199,0.6959519511592765,-0.4903230740572847,-0.4894132207953178,-0.5364486277060654,-0.4452506700318095,-0.4296040093021913,0.972600609354248,0.0019960079840319,0.7624703094586324,-0.3377570009253124,500
Random_Promoter_DREAM_base_track_13,M04_GC_length_windowed_char6,4000,0.4831873885589303,0.5452971526100435,0.4247133085333199,0.6959519511592765,-0.489597137840452,-0.4896149511386444,-0.5311062570969133,-0.4478883996352267,-0.425281471724735,0.9728023396975748,0.0019960079840319,0.762367355722029,-0.337654047188709,500
Random_Promoter_DREAM_base_track_18,M04_GC_length_windowed_char6,4000,0.4831873885589303,0.5452971526100435,0.4247133085333199,0.6959519511592765,-0.4874851428894364,-0.4872628801037552,-0.5274994328984399,-0.443496002375801,-0.4330527152384125,0.9704502686626856,0.0019960079840319,0.7616505276127743,-0.3369372190794543,500
PARM_GSE301246_held_out_context_track,T05_uncertainty_ensemble_proxy,1500,0.3955993351255746,49.56370603960792,28.49090057274019,0.7063706633273776,-0.9668473839312764,-0.9723221247305436,-1.0490141844243766,-0.859526569714058,-0.7939206132697318,1.3679214598561185,0.0019960079840319,51.17810675958093,-22.687206186840736,500
PARM_GSE301246_held_out_context_track,T05_uncertainty_ensemble_proxy,1500,0.3955993351255746,49.56370603960792,28.49090057274019,0.7063706633273776,-0.9684887995114168,-0.97261701709987,-1.0537787402826178,-0.8724438444140488,-0.8036839567218272,1.368216352225445,0.0019960079840319,51.157357199810086,-22.66645662706989,500
PARM_GSE301246_held_out_context_track,T04_observable_alignment_proxy,1500,0.3933334191062944,49.65652702584338,28.259495243014257,0.7083052881496061,-0.986804632146697,-0.9908151544247192,-1.0666524296259738,-0.8793624637057446,-0.8380794455908174,1.3841485735310135,0.0019960079840319,51.07697600141837,-22.81748075840412,500
